EID	massfeature_rows	str_row_ion	compounds	compound_names
E456	row3492;row3528;row4072	row3492_M+H[1+];row3528_M(C13)+H[1+];row4072_M+Na[1+]	C00760	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose
E457	row3506;row4284	row3506_M+Na[1+];row4284_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E459	row3566;row3579;row4029	row3566_M+H[1+];row3579_M(C13)+H[1+];row4029_M+Na[1+]	C00325	GDP-L-fucose
E461	row3634;row3643;row3906	row3634_M+H[1+];row3643_M(C13)+H[1+];row3906_M+Na[1+]	C00882	Dephospho-CoA
E462	row3675	row3675_M+Na[1+]	C00044	GTP
E464	row3803	row3803_M+H[1+]	C04598	Platelet-activating factor
E465	row3839;row3840;row3878;row3879;row3880;row4150;row4151;row4152	row3839_M+H[1+];row3840_M+H[1+];row3878_M(C13)+H[1+];row3879_M(C13)+H[1+];row3880_M(C13)+H[1+];row4150_M+Na[1+];row4151_M+Na[1+];row4152_M+Na[1+]	m2mn	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
E468	row3889;row3909	row3889_M+H[1+];row3909_M(C13)+H[1+]	C00096	GDP-D-mannose
E469	row3919;row3951;row4303	row3919_M+H[1+];row3951_M(C13)+H[1+];row4303_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E470	row4078;row4093	row4078_M+H[1+];row4093_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E471	row4079;row4094	row4079_M+H[1+];row4094_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E473	row4099	row4099_M+H[1+]	C00301	ADPribose
